fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2023-08-28,Puente de Vallecas,34.64,17.15,10.03,79.82,2.9,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-29,Puente de Vallecas,29.11,18.05,11.15,81.62,6.91,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-30,Puente de Vallecas,32.73,22.26,12.79,69.64,3.09,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-31,Puente de Vallecas,36.39,25.72,15.71,87.08,3.69,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-01,Puente de Vallecas,43.77,21.13,13.04,66.25,5.59,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-02,Puente de Vallecas,37.35,23.79,14.12,62.9,5.5,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-03,Puente de Vallecas,28.62,16.63,10.52,57.02,4.25,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-04,Puente de Vallecas,46.55,28.38,18.08,65.62,4.07,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-05,Puente de Vallecas,29.54,27.67,17.48,48.48,3.7,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-06,Puente de Vallecas,36.24,26.06,16.25,74.58,4.34,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-07,Puente de Vallecas,39.33,27.06,15.09,64.11,3.31,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-08,Puente de Vallecas,42.93,29.71,19.19,58.57,6.64,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-09,Puente de Vallecas,41.21,21.84,12.46,63.36,3.56,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-10,Puente de Vallecas,26.48,19.18,10.41,81.91,4.43,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-11,Puente de Vallecas,39.67,24.61,14.95,65.51,4.71,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-12,Puente de Vallecas,33.16,23.64,14.96,57.01,5.65,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-13,Puente de Vallecas,41.13,22.03,12.75,55.86,5.16,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-14,Puente de Vallecas,53.76,21.42,13.08,66.4,4.01,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-15,Puente de Vallecas,45.5,22.87,14.92,76.93,3.84,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-16,Puente de Vallecas,34.83,24.66,14.58,73.35,4.18,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-17,Puente de Vallecas,27.67,25.36,14.27,56.69,6.03,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-18,Puente de Vallecas,48.16,27.2,15.01,60.56,7.42,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-19,Puente de Vallecas,43.39,23.26,13.58,55.42,4.26,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-20,Puente de Vallecas,46.24,19.11,10.43,53.05,6.39,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-21,Puente de Vallecas,55.33,21.23,12.43,55.54,3.77,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-22,Puente de Vallecas,43.21,37.77,21.62,85.4,4.95,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-23,Puente de Vallecas,40.87,17.07,10.59,69.83,3.46,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-24,Puente de Vallecas,31.98,18.73,12.1,65.19,5.76,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-25,Puente de Vallecas,42.96,30.43,19.25,51.29,4.62,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-26,Puente de Vallecas,40.74,27.68,17.54,79.71,4.72,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-27,Puente de Vallecas,39.92,34.09,22.15,45.37,3.94,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-28,Puente de Vallecas,37.27,24.45,14.41,41.1,7.41,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-29,Puente de Vallecas,43.71,26.9,16.63,62.88,4.54,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-30,Puente de Vallecas,39.33,17.01,9.93,55.47,4.32,0.45,1,Buena,Calidad del aire satisfactoria
2023-10-01,Puente de Vallecas,28.27,17.0,11.02,60.33,3.95,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-02,Puente de Vallecas,33.54,37.88,24.71,60.04,4.22,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-03,Puente de Vallecas,30.15,25.39,16.52,47.47,4.73,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-04,Puente de Vallecas,45.18,22.8,13.52,67.6,4.85,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-05,Puente de Vallecas,37.46,22.3,13.69,73.15,6.99,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-06,Puente de Vallecas,41.99,30.74,20.29,62.76,5.05,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-07,Puente de Vallecas,41.24,23.87,13.94,64.95,3.26,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-08,Puente de Vallecas,25.32,16.58,10.55,64.31,4.76,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-09,Puente de Vallecas,42.2,25.29,14.77,71.76,2.76,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-10,Puente de Vallecas,39.48,27.82,16.37,67.86,2.55,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-11,Puente de Vallecas,38.81,19.78,11.43,63.44,4.76,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-12,Puente de Vallecas,42.29,21.13,13.27,64.21,3.19,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-13,Puente de Vallecas,34.58,27.15,15.21,43.87,5.23,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-14,Puente de Vallecas,31.35,18.35,11.97,75.06,4.68,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-15,Puente de Vallecas,36.9,20.48,11.48,91.39,4.47,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-16,Puente de Vallecas,52.83,25.4,15.87,53.03,3.36,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-17,Puente de Vallecas,42.53,30.16,16.72,59.47,5.04,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-18,Puente de Vallecas,46.64,24.85,14.92,52.97,6.02,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-19,Puente de Vallecas,38.35,26.46,15.31,70.23,4.33,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-20,Puente de Vallecas,40.81,32.14,20.27,58.09,4.68,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-21,Puente de Vallecas,33.24,21.68,12.42,57.8,5.11,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-22,Puente de Vallecas,30.79,20.68,11.93,73.89,5.08,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-23,Puente de Vallecas,40.47,24.75,14.28,76.19,3.47,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-24,Puente de Vallecas,38.59,21.8,13.2,47.84,3.63,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-25,Puente de Vallecas,39.0,26.63,15.83,54.32,4.9,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-26,Puente de Vallecas,48.22,31.52,18.8,71.97,4.27,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-27,Puente de Vallecas,40.46,23.0,12.7,51.7,4.31,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-28,Puente de Vallecas,40.22,21.9,14.17,47.99,5.44,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-29,Puente de Vallecas,30.62,15.81,9.08,60.19,4.98,0.34,1,Buena,Calidad del aire satisfactoria
2023-10-30,Puente de Vallecas,39.78,25.21,15.0,66.5,4.54,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-31,Puente de Vallecas,40.33,36.33,20.34,64.04,3.94,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-01,Puente de Vallecas,38.52,30.64,17.18,38.78,4.54,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-02,Puente de Vallecas,38.22,22.67,13.67,87.03,4.93,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-03,Puente de Vallecas,47.14,26.7,15.25,51.12,6.12,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-04,Puente de Vallecas,31.7,17.64,10.34,65.76,3.39,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-05,Puente de Vallecas,26.1,19.81,12.28,54.81,5.27,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-06,Puente de Vallecas,38.92,28.48,15.9,50.93,3.6,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-07,Puente de Vallecas,41.01,25.96,16.34,66.3,3.91,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-08,Puente de Vallecas,46.79,26.49,15.07,66.02,4.26,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-09,Puente de Vallecas,38.94,25.04,15.69,54.19,2.76,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-10,Puente de Vallecas,39.53,28.2,15.73,56.04,5.59,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-11,Puente de Vallecas,37.27,30.78,18.37,55.24,6.8,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-12,Puente de Vallecas,33.01,14.38,9.35,68.93,5.27,0.32,1,Buena,Calidad del aire satisfactoria
2023-11-13,Puente de Vallecas,40.06,29.47,17.41,47.29,4.25,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-14,Puente de Vallecas,43.81,25.94,16.01,82.74,3.9,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-15,Puente de Vallecas,39.54,25.95,15.77,72.03,2.86,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-16,Puente de Vallecas,32.44,31.41,20.7,58.73,3.32,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-17,Puente de Vallecas,43.8,33.42,18.4,57.47,5.44,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-18,Puente de Vallecas,29.46,23.88,13.9,66.43,4.73,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-19,Puente de Vallecas,29.7,20.19,13.05,73.92,5.68,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-20,Puente de Vallecas,46.56,31.23,19.83,66.21,5.52,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-21,Puente de Vallecas,38.47,29.86,19.19,61.76,3.69,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-22,Puente de Vallecas,44.84,28.4,15.94,47.24,4.15,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-23,Puente de Vallecas,44.54,20.23,12.78,50.87,5.31,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-24,Puente de Vallecas,36.55,22.2,13.43,47.66,3.04,0.64,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-25,Puente de Vallecas,46.48,28.76,16.21,49.93,3.17,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-26,Puente de Vallecas,26.93,21.49,12.84,52.32,6.43,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-27,Puente de Vallecas,47.66,23.35,12.65,68.05,4.0,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-28,Puente de Vallecas,42.23,23.5,14.62,55.28,3.34,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-29,Puente de Vallecas,42.21,26.38,15.29,54.23,4.53,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-30,Puente de Vallecas,45.08,24.21,13.56,57.87,3.2,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-01,Puente de Vallecas,57.6,37.96,24.53,42.57,3.64,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-02,Puente de Vallecas,45.4,29.0,17.78,43.21,4.84,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-03,Puente de Vallecas,42.08,27.48,17.16,47.76,3.13,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-04,Puente de Vallecas,53.79,27.55,16.2,37.26,7.43,0.67,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-05,Puente de Vallecas,67.4,35.73,22.92,34.89,6.61,0.67,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-06,Puente de Vallecas,66.63,37.0,21.6,26.11,3.3,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-07,Puente de Vallecas,43.36,36.69,22.73,40.46,4.23,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-08,Puente de Vallecas,54.99,30.84,18.22,37.56,8.02,0.67,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-09,Puente de Vallecas,57.38,34.67,18.8,39.87,5.31,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-10,Puente de Vallecas,38.82,22.56,13.36,41.48,6.22,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-11,Puente de Vallecas,60.41,42.6,26.55,44.43,5.69,0.72,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-12,Puente de Vallecas,66.03,30.12,16.41,45.74,4.1,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-13,Puente de Vallecas,62.4,35.33,19.31,41.74,4.72,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-14,Puente de Vallecas,48.25,28.62,18.46,45.89,5.11,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-15,Puente de Vallecas,55.21,41.04,24.26,44.22,4.72,0.69,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-16,Puente de Vallecas,46.12,30.12,16.92,43.03,3.47,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-17,Puente de Vallecas,38.37,20.04,11.49,39.3,4.19,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-18,Puente de Vallecas,64.04,38.14,21.25,35.81,3.58,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-19,Puente de Vallecas,59.55,40.4,23.19,48.97,4.82,0.57,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-20,Puente de Vallecas,51.4,30.85,16.8,39.97,4.23,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-21,Puente de Vallecas,50.46,32.42,20.46,39.43,4.68,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-22,Puente de Vallecas,71.17,42.23,22.85,43.59,4.53,0.57,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-23,Puente de Vallecas,52.03,23.46,15.05,58.73,6.51,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-24,Puente de Vallecas,43.83,22.95,13.97,41.57,6.96,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-25,Puente de Vallecas,57.12,27.9,15.18,42.12,5.4,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-26,Puente de Vallecas,46.7,38.56,23.7,42.22,3.72,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-27,Puente de Vallecas,53.15,41.82,26.64,38.67,4.48,0.61,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-28,Puente de Vallecas,60.64,41.28,24.82,47.66,4.39,0.62,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-29,Puente de Vallecas,50.1,32.22,20.83,50.71,4.67,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-30,Puente de Vallecas,72.03,24.85,15.78,44.03,5.02,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-31,Puente de Vallecas,34.05,24.05,15.31,51.47,4.15,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-01,Moratalaz,36.74,23.4,14.38,59.41,3.73,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-02,Moratalaz,49.38,32.77,19.75,46.54,4.07,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-03,Moratalaz,35.15,28.84,18.24,40.68,5.49,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-04,Moratalaz,46.42,43.09,28.41,31.0,4.04,0.54,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-01-05,Moratalaz,36.93,31.15,19.25,33.17,5.7,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-06,Moratalaz,60.41,31.17,19.19,36.19,4.9,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-07,Moratalaz,52.28,23.25,14.82,52.94,4.53,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-08,Moratalaz,38.39,24.19,15.7,34.05,3.19,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-09,Moratalaz,48.1,25.44,13.87,44.14,3.47,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-10,Moratalaz,56.14,39.8,25.14,34.68,6.84,0.48,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-01-11,Moratalaz,50.64,33.17,20.34,33.89,3.31,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-12,Moratalaz,48.3,32.86,17.75,42.51,5.62,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-13,Moratalaz,37.14,23.02,13.65,36.57,5.0,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-14,Moratalaz,41.58,29.14,18.78,38.45,5.72,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-15,Moratalaz,31.57,25.67,14.62,43.51,2.77,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-16,Moratalaz,54.52,33.93,20.89,43.65,5.08,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-17,Moratalaz,58.82,47.19,26.27,45.8,5.17,0.6,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-01-18,Moratalaz,55.1,33.9,20.92,38.36,3.32,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-19,Moratalaz,50.74,35.7,20.58,43.87,4.83,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-20,Moratalaz,52.26,33.6,18.94,39.89,7.73,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-21,Moratalaz,52.13,28.87,17.06,42.56,5.45,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-22,Moratalaz,35.69,19.81,12.69,43.77,6.24,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-23,Moratalaz,55.45,29.11,16.06,52.33,3.92,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-24,Moratalaz,57.24,24.64,14.37,31.33,5.04,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-25,Moratalaz,42.66,39.76,25.41,56.23,8.23,0.51,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-01-26,Moratalaz,56.7,31.55,17.47,38.76,3.11,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-27,Moratalaz,61.02,32.85,20.45,46.77,5.01,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-28,Moratalaz,39.39,30.36,17.33,35.34,4.03,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-29,Moratalaz,32.66,22.35,12.13,39.26,7.24,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-30,Moratalaz,53.35,38.95,21.59,45.12,5.51,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-31,Moratalaz,56.4,36.42,21.92,46.23,2.19,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-01,Moratalaz,55.69,26.87,16.54,44.39,3.11,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-02,Moratalaz,49.01,31.71,20.07,59.96,7.06,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-03,Moratalaz,48.32,36.86,23.35,47.1,4.58,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-04,Moratalaz,39.95,30.64,16.61,43.08,3.55,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-05,Moratalaz,36.02,18.92,10.49,44.74,4.61,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-06,Moratalaz,53.4,42.78,26.64,49.0,5.03,0.49,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-07,Moratalaz,55.42,31.37,17.99,37.98,4.69,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-08,Moratalaz,57.8,26.76,16.74,40.21,5.9,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-09,Moratalaz,67.02,32.11,19.25,45.51,3.68,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-10,Moratalaz,56.01,33.11,18.75,59.93,5.69,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-11,Moratalaz,37.14,22.72,14.12,63.19,3.1,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-12,Moratalaz,37.74,21.17,13.09,45.79,4.93,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-13,Moratalaz,55.12,31.87,17.34,37.22,4.25,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-14,Moratalaz,50.05,28.83,16.42,56.53,4.01,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-15,Moratalaz,58.68,25.49,16.04,46.33,4.58,0.69,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-16,Moratalaz,65.86,35.91,23.55,32.11,4.86,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-17,Moratalaz,60.18,42.65,27.59,51.74,3.84,0.59,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-18,Moratalaz,37.74,29.86,17.07,39.38,6.13,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-19,Moratalaz,38.57,26.02,15.75,49.13,4.11,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-20,Moratalaz,52.52,43.57,24.55,49.46,5.11,0.47,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-21,Moratalaz,48.95,40.62,22.15,45.52,5.76,0.58,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-22,Moratalaz,45.26,33.92,19.68,34.14,2.3,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-23,Moratalaz,45.4,30.1,16.55,40.47,5.21,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-24,Moratalaz,52.27,41.37,26.8,61.08,5.08,0.56,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-25,Moratalaz,40.3,30.13,17.21,41.68,5.29,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-26,Moratalaz,28.19,25.3,15.04,46.3,6.27,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-27,Moratalaz,52.19,26.22,16.09,40.4,3.16,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-28,Moratalaz,51.45,26.96,16.15,42.14,5.36,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-01,Moratalaz,32.82,22.47,12.88,85.07,3.78,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-02,Moratalaz,44.88,28.65,16.71,70.71,3.58,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-03,Moratalaz,43.24,21.82,13.24,56.47,3.15,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-04,Moratalaz,35.2,20.23,11.1,64.33,5.48,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-05,Moratalaz,27.23,17.36,11.17,68.45,2.69,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-06,Moratalaz,44.33,24.33,15.85,64.64,5.59,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-07,Moratalaz,41.7,21.72,13.12,49.75,4.65,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-08,Moratalaz,41.56,25.98,14.22,62.52,4.9,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-09,Moratalaz,39.77,24.26,14.33,68.98,3.79,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-10,Moratalaz,36.54,30.32,18.87,90.7,3.41,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-11,Moratalaz,31.09,21.12,11.49,86.77,5.37,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-12,Moratalaz,24.8,14.84,8.14,62.01,3.71,0.25,1,Buena,Calidad del aire satisfactoria
2023-03-13,Moratalaz,33.69,32.79,18.67,60.15,4.06,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-14,Moratalaz,41.95,25.07,14.07,72.12,3.36,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-15,Moratalaz,43.14,22.21,13.95,74.79,4.29,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-16,Moratalaz,41.33,28.56,16.61,69.93,5.65,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-17,Moratalaz,34.63,26.79,17.53,79.74,4.28,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-18,Moratalaz,41.58,20.76,12.35,59.55,2.95,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-19,Moratalaz,23.18,14.58,7.96,65.54,2.84,0.35,1,Buena,Calidad del aire satisfactoria
2023-03-20,Moratalaz,37.95,22.46,12.58,73.98,3.95,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-21,Moratalaz,43.97,24.02,15.46,72.71,3.04,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
