fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2022-12-24,Fuencarral-El Pardo,34.55,21.54,13.04,40.59,3.75,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-25,Fuencarral-El Pardo,27.5,19.13,11.5,71.15,5.99,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-26,Fuencarral-El Pardo,44.09,22.96,14.77,57.01,4.21,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-27,Fuencarral-El Pardo,44.89,36.1,19.99,55.42,3.79,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-28,Fuencarral-El Pardo,44.17,24.07,14.48,39.33,3.82,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-29,Fuencarral-El Pardo,42.68,31.06,19.03,40.03,3.26,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-30,Fuencarral-El Pardo,43.53,32.31,19.67,48.37,3.25,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-31,Fuencarral-El Pardo,31.84,23.3,13.57,46.23,3.3,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-01,Moncloa-Aravaca,45.66,26.08,15.06,35.26,4.81,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-02,Moncloa-Aravaca,35.0,19.72,10.92,41.82,4.29,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-03,Moncloa-Aravaca,50.83,34.72,18.9,49.29,4.83,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-04,Moncloa-Aravaca,45.37,34.35,19.86,54.88,3.38,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-05,Moncloa-Aravaca,51.26,32.08,19.85,60.34,3.49,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-06,Moncloa-Aravaca,57.97,24.22,13.22,41.17,5.68,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-07,Moncloa-Aravaca,48.97,31.82,19.98,45.48,5.17,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-08,Moncloa-Aravaca,37.0,21.28,13.39,49.43,5.19,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-09,Moncloa-Aravaca,34.16,17.67,10.59,45.13,2.95,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-10,Moncloa-Aravaca,53.44,28.46,15.79,30.49,2.94,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-11,Moncloa-Aravaca,49.81,29.12,19.13,38.23,3.74,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-12,Moncloa-Aravaca,45.4,28.58,15.87,36.82,3.05,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-13,Moncloa-Aravaca,46.51,27.74,16.37,45.63,4.42,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-14,Moncloa-Aravaca,43.47,34.34,20.96,42.3,3.68,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-15,Moncloa-Aravaca,42.01,29.19,17.94,50.89,3.4,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-16,Moncloa-Aravaca,38.84,20.78,13.29,37.01,4.87,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-17,Moncloa-Aravaca,45.65,26.31,15.2,54.57,3.22,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-18,Moncloa-Aravaca,43.15,23.96,15.16,39.24,3.82,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-19,Moncloa-Aravaca,43.45,22.6,14.89,45.44,2.91,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-20,Moncloa-Aravaca,52.67,32.91,19.68,45.31,4.76,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-21,Moncloa-Aravaca,47.49,33.49,18.55,44.81,4.19,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-22,Moncloa-Aravaca,34.54,22.0,13.03,32.83,4.04,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-23,Moncloa-Aravaca,29.89,28.35,17.0,52.67,4.1,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-24,Moncloa-Aravaca,43.12,31.84,19.42,66.46,4.84,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-25,Moncloa-Aravaca,52.36,28.91,16.31,27.43,2.79,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-26,Moncloa-Aravaca,43.2,31.47,17.37,56.28,3.42,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-27,Moncloa-Aravaca,40.95,35.61,20.64,58.84,3.36,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-28,Moncloa-Aravaca,43.27,29.45,18.02,43.65,3.44,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-29,Moncloa-Aravaca,54.07,23.75,14.66,31.81,2.46,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-30,Moncloa-Aravaca,35.95,21.22,13.96,33.29,5.17,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-31,Moncloa-Aravaca,55.55,26.31,16.17,46.85,3.89,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-01,Moncloa-Aravaca,43.7,36.37,21.2,60.41,2.71,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-02,Moncloa-Aravaca,45.36,32.08,20.98,60.8,3.66,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-03,Moncloa-Aravaca,34.12,30.57,16.81,33.31,4.68,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-04,Moncloa-Aravaca,38.08,29.66,18.21,54.61,4.11,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-05,Moncloa-Aravaca,38.69,18.9,11.01,37.94,3.88,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-06,Moncloa-Aravaca,38.97,19.63,12.63,38.02,6.34,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-07,Moncloa-Aravaca,49.69,31.09,17.01,46.17,3.68,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-08,Moncloa-Aravaca,51.28,25.87,16.52,45.37,4.76,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-09,Moncloa-Aravaca,55.77,26.55,14.63,48.83,4.69,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-10,Moncloa-Aravaca,52.76,32.39,18.48,47.07,3.41,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-11,Moncloa-Aravaca,44.43,31.9,18.14,35.91,5.85,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-12,Moncloa-Aravaca,37.54,26.39,15.14,45.45,3.33,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-13,Moncloa-Aravaca,34.91,20.98,12.31,45.82,6.43,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-14,Moncloa-Aravaca,47.8,33.79,18.91,54.45,4.55,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-15,Moncloa-Aravaca,57.71,28.67,17.93,38.88,7.17,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-16,Moncloa-Aravaca,60.01,27.06,17.05,50.31,3.87,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-17,Moncloa-Aravaca,53.24,32.65,19.49,35.44,6.06,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-18,Moncloa-Aravaca,42.27,34.96,21.4,59.21,3.84,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-19,Moncloa-Aravaca,47.16,29.33,16.08,39.7,6.93,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-20,Moncloa-Aravaca,37.89,21.53,13.47,65.12,4.95,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-21,Moncloa-Aravaca,61.75,36.73,23.1,65.76,4.3,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-22,Moncloa-Aravaca,41.14,39.33,22.48,43.74,4.78,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-23,Moncloa-Aravaca,56.58,24.8,16.13,49.04,3.52,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-24,Moncloa-Aravaca,38.11,25.44,13.82,43.18,3.03,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-25,Moncloa-Aravaca,44.36,24.73,14.63,40.71,4.46,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-26,Moncloa-Aravaca,52.97,31.95,18.64,39.48,5.33,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-27,Moncloa-Aravaca,39.86,23.03,15.19,38.8,3.43,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-28,Moncloa-Aravaca,39.22,28.71,17.85,52.6,3.56,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-01,Moncloa-Aravaca,33.71,24.3,15.96,60.89,2.71,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-02,Moncloa-Aravaca,33.39,24.49,14.3,97.53,3.17,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-03,Moncloa-Aravaca,41.23,22.54,14.8,49.68,4.64,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-04,Moncloa-Aravaca,34.59,22.57,12.78,60.7,2.76,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-05,Moncloa-Aravaca,26.41,21.04,12.67,66.37,3.73,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-06,Moncloa-Aravaca,25.2,14.06,7.87,81.47,2.91,0.31,1,Buena,Calidad del aire satisfactoria
2022-03-07,Moncloa-Aravaca,42.05,20.44,12.86,81.95,4.87,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-08,Moncloa-Aravaca,32.79,16.55,10.33,76.49,3.49,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-09,Moncloa-Aravaca,44.27,27.08,17.31,55.6,3.46,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-10,Moncloa-Aravaca,34.5,23.81,15.68,62.39,3.51,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-11,Moncloa-Aravaca,37.17,17.33,10.59,82.69,3.49,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-12,Moncloa-Aravaca,25.63,18.3,11.59,74.04,5.27,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-13,Moncloa-Aravaca,23.35,17.5,11.39,92.68,3.89,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-14,Moncloa-Aravaca,34.87,20.91,12.91,63.02,4.3,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-15,Moncloa-Aravaca,41.0,27.44,15.3,74.39,2.7,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-16,Moncloa-Aravaca,42.91,22.25,13.95,79.8,4.27,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-17,Moncloa-Aravaca,31.62,20.42,11.65,75.09,5.47,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-18,Moncloa-Aravaca,31.83,23.18,14.32,54.94,2.28,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-19,Moncloa-Aravaca,29.26,18.94,11.56,85.38,2.58,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-20,Moncloa-Aravaca,23.75,15.82,8.62,62.27,4.53,0.26,1,Buena,Calidad del aire satisfactoria
2022-03-21,Moncloa-Aravaca,39.08,26.7,15.5,70.69,3.85,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-22,Moncloa-Aravaca,38.05,19.55,12.89,58.93,4.33,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-23,Moncloa-Aravaca,29.46,26.74,16.92,77.92,4.27,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-24,Moncloa-Aravaca,36.65,24.95,13.72,67.08,5.93,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-25,Moncloa-Aravaca,43.32,18.79,11.14,47.86,2.6,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-26,Moncloa-Aravaca,29.48,15.2,9.77,59.81,3.97,0.36,1,Buena,Calidad del aire satisfactoria
2022-03-27,Moncloa-Aravaca,23.95,16.65,9.27,88.01,4.51,0.32,1,Buena,Calidad del aire satisfactoria
2022-03-28,Moncloa-Aravaca,38.91,24.46,13.9,74.4,2.69,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-29,Moncloa-Aravaca,38.91,26.36,16.52,96.97,2.83,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-30,Moncloa-Aravaca,29.64,25.53,14.08,55.16,4.24,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-31,Moncloa-Aravaca,33.23,27.81,16.41,57.32,3.15,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-01,Moncloa-Aravaca,36.78,19.22,11.83,82.0,3.63,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-02,Moncloa-Aravaca,29.47,21.02,12.21,56.63,3.79,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-03,Moncloa-Aravaca,25.02,15.49,9.51,72.84,3.2,0.3,1,Buena,Calidad del aire satisfactoria
2022-04-04,Moncloa-Aravaca,40.71,23.44,13.51,56.02,2.2,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-05,Moncloa-Aravaca,33.95,20.47,11.99,49.63,4.73,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-06,Moncloa-Aravaca,36.78,26.43,15.61,72.84,2.65,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-07,Moncloa-Aravaca,42.95,24.13,13.51,77.77,3.54,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-08,Moncloa-Aravaca,34.42,19.55,10.8,51.03,4.51,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-09,Moncloa-Aravaca,33.57,16.76,10.4,68.68,4.29,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-10,Moncloa-Aravaca,22.8,16.89,10.93,75.57,4.52,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-11,Moncloa-Aravaca,42.92,16.75,9.54,75.78,5.1,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-12,Moncloa-Aravaca,35.57,23.54,13.47,71.7,3.84,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-13,Moncloa-Aravaca,44.57,24.96,15.98,66.28,4.29,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-14,Moncloa-Aravaca,36.0,21.73,12.43,72.0,3.59,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-15,Moncloa-Aravaca,37.29,25.68,14.86,54.56,5.55,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-16,Moncloa-Aravaca,38.64,20.92,13.5,57.85,3.31,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-17,Moncloa-Aravaca,28.07,16.57,9.39,65.4,1.96,0.3,1,Buena,Calidad del aire satisfactoria
2022-04-18,Moncloa-Aravaca,34.29,28.96,15.71,55.22,3.73,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-19,Moncloa-Aravaca,38.94,35.13,21.92,55.6,5.68,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-20,Moncloa-Aravaca,36.98,23.16,14.86,75.86,4.01,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-21,Moncloa-Aravaca,33.24,19.37,10.52,78.25,2.35,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-22,Moncloa-Aravaca,27.73,24.51,13.9,54.51,3.98,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-23,Moncloa-Aravaca,29.28,16.13,9.28,57.76,3.37,0.33,1,Buena,Calidad del aire satisfactoria
2022-04-24,Moncloa-Aravaca,27.56,14.96,9.09,72.39,5.74,0.28,1,Buena,Calidad del aire satisfactoria
2022-04-25,Moncloa-Aravaca,41.49,26.28,15.25,66.56,3.94,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-26,Moncloa-Aravaca,35.74,20.38,11.08,83.35,3.88,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-27,Moncloa-Aravaca,37.38,21.1,13.63,48.03,4.02,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-28,Moncloa-Aravaca,38.05,24.26,13.22,61.04,5.16,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-29,Moncloa-Aravaca,49.44,20.53,12.71,60.35,5.45,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-30,Moncloa-Aravaca,37.51,25.38,15.86,53.23,3.63,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-01,Moncloa-Aravaca,25.63,15.55,10.12,68.59,4.62,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-02,Moncloa-Aravaca,42.17,24.16,14.53,61.16,3.35,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-03,Moncloa-Aravaca,37.41,25.9,16.69,63.98,2.95,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-04,Moncloa-Aravaca,38.84,25.83,15.24,53.81,4.25,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-05,Moncloa-Aravaca,32.49,32.86,20.44,64.56,2.79,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-06,Moncloa-Aravaca,32.4,22.68,14.2,54.28,3.39,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-07,Moncloa-Aravaca,34.75,17.32,9.86,79.34,2.37,0.34,1,Buena,Calidad del aire satisfactoria
2022-05-08,Moncloa-Aravaca,26.47,23.56,13.5,90.2,3.37,0.25,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-09,Moncloa-Aravaca,33.86,22.56,14.57,72.67,4.47,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-10,Moncloa-Aravaca,35.29,24.93,13.68,53.48,4.91,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-11,Moncloa-Aravaca,45.61,32.17,17.72,65.62,4.75,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-12,Moncloa-Aravaca,41.24,26.73,16.41,51.42,3.63,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-13,Moncloa-Aravaca,37.94,22.78,12.62,62.43,4.53,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-14,Moncloa-Aravaca,34.08,22.4,14.59,61.85,4.29,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-15,Moncloa-Aravaca,25.03,11.63,7.29,86.57,3.29,0.29,1,Buena,Calidad del aire satisfactoria
2022-05-16,Moncloa-Aravaca,48.33,20.99,13.41,64.71,4.5,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-17,Moncloa-Aravaca,42.73,27.16,17.07,80.24,3.44,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-18,Moncloa-Aravaca,40.97,23.78,13.41,55.59,5.04,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-19,Moncloa-Aravaca,33.91,19.41,10.57,103.97,5.17,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-20,Moncloa-Aravaca,33.17,21.2,13.41,65.87,4.98,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-21,Moncloa-Aravaca,33.44,16.39,9.27,70.73,5.89,0.41,1,Buena,Calidad del aire satisfactoria
2022-05-22,Moncloa-Aravaca,26.56,19.38,11.54,51.73,3.01,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-23,Moncloa-Aravaca,40.38,24.96,13.9,54.05,4.15,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-24,Moncloa-Aravaca,37.57,18.31,11.38,107.45,4.13,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-25,Moncloa-Aravaca,48.82,25.84,14.42,65.82,4.27,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-26,Moncloa-Aravaca,44.95,20.4,11.68,45.15,3.1,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-27,Moncloa-Aravaca,39.73,18.59,11.26,54.32,3.95,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-28,Moncloa-Aravaca,37.24,16.57,10.5,63.06,3.79,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-29,Moncloa-Aravaca,17.77,20.56,11.46,49.71,4.45,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-30,Moncloa-Aravaca,32.85,23.63,12.9,67.68,3.14,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-31,Moncloa-Aravaca,35.74,26.39,14.82,72.64,4.46,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-01,Moncloa-Aravaca,25.26,18.2,11.24,84.49,3.49,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-02,Moncloa-Aravaca,30.5,19.15,11.4,94.35,4.25,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-03,Moncloa-Aravaca,31.6,19.98,12.65,92.43,3.23,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-04,Moncloa-Aravaca,19.15,14.8,8.12,102.99,1.97,0.25,1,Buena,Calidad del aire satisfactoria
2022-06-05,Moncloa-Aravaca,18.44,17.29,10.0,103.77,3.37,0.23,1,Buena,Calidad del aire satisfactoria
2022-06-06,Moncloa-Aravaca,23.54,22.54,13.66,92.58,4.99,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-07,Moncloa-Aravaca,27.9,22.37,13.88,82.94,3.35,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-08,Moncloa-Aravaca,28.19,16.5,10.03,119.94,3.13,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-09,Moncloa-Aravaca,24.63,16.12,8.99,124.76,2.38,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-10,Moncloa-Aravaca,26.36,21.69,12.24,88.26,3.8,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-11,Moncloa-Aravaca,25.65,17.94,9.82,108.15,2.19,0.32,1,Buena,Calidad del aire satisfactoria
2022-06-12,Moncloa-Aravaca,20.96,11.2,6.39,124.3,3.28,0.26,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-13,Moncloa-Aravaca,25.0,22.75,12.68,123.22,3.98,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-14,Moncloa-Aravaca,28.46,16.33,8.96,96.34,3.97,0.35,1,Buena,Calidad del aire satisfactoria
2022-06-15,Moncloa-Aravaca,35.26,16.16,10.29,75.51,3.82,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-16,Moncloa-Aravaca,24.35,18.03,10.75,103.7,2.86,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-17,Moncloa-Aravaca,35.95,15.16,9.92,116.67,2.66,0.35,1,Buena,Calidad del aire satisfactoria
2022-06-18,Moncloa-Aravaca,22.34,15.91,9.57,100.91,3.78,0.31,1,Buena,Calidad del aire satisfactoria
2022-06-19,Moncloa-Aravaca,19.82,12.57,6.95,95.31,2.8,0.26,1,Buena,Calidad del aire satisfactoria
2022-06-20,Moncloa-Aravaca,29.09,17.86,10.15,70.42,3.55,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-21,Moncloa-Aravaca,30.52,18.29,11.11,112.22,2.86,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-22,Moncloa-Aravaca,28.69,21.24,12.67,79.0,3.15,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-23,Moncloa-Aravaca,38.05,21.52,11.96,97.13,2.29,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-24,Moncloa-Aravaca,26.44,20.33,13.03,90.99,3.55,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-25,Moncloa-Aravaca,24.46,14.06,8.38,100.82,5.22,0.23,1,Buena,Calidad del aire satisfactoria
2022-06-26,Moncloa-Aravaca,21.28,13.1,7.97,124.23,2.66,0.25,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-27,Moncloa-Aravaca,29.77,21.18,12.88,113.95,2.14,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-28,Moncloa-Aravaca,31.27,17.02,9.69,87.25,3.77,0.35,1,Buena,Calidad del aire satisfactoria
2022-06-29,Moncloa-Aravaca,22.84,19.78,10.71,119.43,5.9,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-06-30,Moncloa-Aravaca,30.43,15.85,9.23,96.59,4.26,0.39,1,Buena,Calidad del aire satisfactoria
2022-07-01,Moncloa-Aravaca,24.56,17.31,10.02,128.9,2.97,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-07-02,Moncloa-Aravaca,25.46,10.69,6.12,119.85,4.45,0.35,1,Buena,Calidad del aire satisfactoria
2022-07-03,Moncloa-Aravaca,15.52,11.12,6.68,116.15,2.95,0.31,1,Buena,Calidad del aire satisfactoria
2022-07-04,Moncloa-Aravaca,31.11,26.21,16.19,93.08,4.71,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-07-05,Moncloa-Aravaca,31.13,24.15,15.26,113.4,3.15,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-07-06,Moncloa-Aravaca,31.49,14.14,8.87,93.91,2.59,0.42,1,Buena,Calidad del aire satisfactoria
2022-07-07,Moncloa-Aravaca,28.85,19.88,11.62,86.02,3.94,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-07-08,Moncloa-Aravaca,32.09,16.53,10.88,89.17,3.28,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-07-09,Moncloa-Aravaca,28.22,12.79,7.32,111.16,2.96,0.31,1,Buena,Calidad del aire satisfactoria
2022-07-10,Moncloa-Aravaca,17.4,13.73,7.89,79.99,3.26,0.29,1,Buena,Calidad del aire satisfactoria
