fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2023-09-07,Puente de Vallecas,40.2,27.77,17.26,70.22,3.6,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-08,Puente de Vallecas,44.7,34.23,19.88,58.36,8.06,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-09,Puente de Vallecas,41.18,16.3,8.98,65.26,5.7,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-10,Puente de Vallecas,29.59,21.64,13.49,52.29,4.87,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-11,Puente de Vallecas,42.84,25.81,16.39,50.23,5.67,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-12,Puente de Vallecas,36.58,22.16,13.27,63.48,5.89,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-13,Puente de Vallecas,45.37,29.23,19.2,54.39,2.41,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-14,Puente de Vallecas,35.42,30.23,18.28,57.22,3.41,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-15,Puente de Vallecas,37.11,22.52,12.82,64.49,3.18,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-16,Puente de Vallecas,39.65,17.46,10.57,52.42,3.6,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-17,Puente de Vallecas,28.32,19.09,11.46,49.56,6.04,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-18,Puente de Vallecas,45.27,24.36,14.27,48.78,3.75,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-19,Puente de Vallecas,43.67,26.72,17.52,46.65,6.46,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-20,Puente de Vallecas,47.09,19.52,12.45,59.84,5.42,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-21,Puente de Vallecas,45.3,29.91,19.28,65.47,5.26,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-22,Puente de Vallecas,41.07,19.68,11.3,73.62,5.22,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-23,Puente de Vallecas,32.29,20.61,12.92,61.84,4.9,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-24,Puente de Vallecas,28.92,18.32,10.24,56.93,3.25,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-25,Puente de Vallecas,41.15,29.44,16.47,52.03,4.74,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-26,Puente de Vallecas,41.66,27.58,15.65,69.37,3.93,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-27,Puente de Vallecas,38.74,25.91,15.94,56.95,6.04,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-28,Puente de Vallecas,49.82,37.18,22.5,79.31,5.25,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-29,Puente de Vallecas,38.46,23.74,14.89,50.51,3.13,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-30,Puente de Vallecas,34.78,18.17,11.75,61.13,3.43,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-01,Puente de Vallecas,33.56,21.63,12.83,60.58,3.69,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-02,Puente de Vallecas,41.18,21.61,13.17,54.6,3.3,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-03,Puente de Vallecas,44.67,26.1,16.05,53.55,3.78,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-04,Puente de Vallecas,33.26,27.21,16.0,61.89,4.59,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-05,Puente de Vallecas,30.88,23.37,14.06,58.26,4.17,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-06,Puente de Vallecas,53.68,22.54,12.42,51.34,2.88,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-07,Puente de Vallecas,37.38,21.93,14.47,68.11,3.54,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-08,Puente de Vallecas,24.83,21.74,12.21,45.04,4.59,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-09,Puente de Vallecas,43.52,21.71,13.52,48.13,4.14,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-10,Puente de Vallecas,43.7,21.7,13.28,57.74,4.42,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-11,Puente de Vallecas,48.78,32.57,20.82,56.87,4.76,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-12,Puente de Vallecas,43.17,23.93,14.02,60.71,5.89,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-13,Puente de Vallecas,42.23,27.69,16.61,77.08,8.32,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-14,Puente de Vallecas,32.54,20.49,13.23,73.25,5.14,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-15,Puente de Vallecas,28.24,20.26,11.57,47.4,6.25,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-16,Puente de Vallecas,45.64,27.48,15.65,76.95,4.35,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-17,Puente de Vallecas,36.76,34.84,20.05,51.66,4.66,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-18,Puente de Vallecas,39.45,27.9,18.17,54.15,8.58,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-19,Puente de Vallecas,35.3,20.31,11.18,95.71,3.17,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-20,Puente de Vallecas,35.78,25.02,13.59,50.73,3.06,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-21,Puente de Vallecas,33.36,20.32,13.17,78.92,3.18,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-22,Puente de Vallecas,24.37,20.02,11.84,63.5,4.52,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-23,Puente de Vallecas,35.04,25.85,16.25,55.04,5.0,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-24,Puente de Vallecas,46.84,25.42,16.56,60.78,5.49,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-25,Puente de Vallecas,36.92,23.23,12.8,61.71,4.28,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-26,Puente de Vallecas,50.67,24.63,15.56,67.37,4.23,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-27,Puente de Vallecas,44.4,24.46,15.21,60.08,5.25,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-28,Puente de Vallecas,31.67,24.07,14.03,48.4,4.36,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-29,Puente de Vallecas,29.98,13.08,8.1,50.78,3.44,0.31,1,Buena,Calidad del aire satisfactoria
2023-10-30,Puente de Vallecas,36.08,20.37,11.83,51.16,3.72,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-31,Puente de Vallecas,43.01,31.83,18.9,63.24,3.95,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-01,Puente de Vallecas,36.96,22.32,13.74,67.35,3.95,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-02,Puente de Vallecas,49.58,33.58,21.95,45.53,2.87,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-03,Puente de Vallecas,41.65,26.06,16.97,88.37,3.89,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-04,Puente de Vallecas,43.39,22.21,13.59,50.11,6.25,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-05,Puente de Vallecas,29.82,14.29,7.76,50.93,4.92,0.37,1,Buena,Calidad del aire satisfactoria
2023-11-06,Puente de Vallecas,45.73,22.34,13.5,63.79,6.83,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-07,Puente de Vallecas,43.36,31.65,20.5,62.6,3.43,0.61,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-08,Puente de Vallecas,39.45,24.02,13.97,50.59,4.21,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-09,Puente de Vallecas,37.04,31.32,19.6,52.33,6.9,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-10,Puente de Vallecas,49.8,22.55,13.82,44.65,7.58,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-11,Puente de Vallecas,36.7,19.3,12.34,33.54,4.83,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-12,Puente de Vallecas,31.94,19.35,11.74,61.77,7.48,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-13,Puente de Vallecas,31.53,24.43,13.87,55.89,4.07,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-14,Puente de Vallecas,43.96,24.49,15.25,58.51,6.58,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-15,Puente de Vallecas,38.08,19.52,12.81,45.49,5.68,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-16,Puente de Vallecas,40.07,28.64,15.61,52.77,2.76,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-17,Puente de Vallecas,39.38,25.67,14.23,56.52,4.57,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-18,Puente de Vallecas,36.81,18.05,11.07,62.94,2.37,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-19,Puente de Vallecas,27.42,16.38,9.81,71.38,5.65,0.31,1,Buena,Calidad del aire satisfactoria
2023-11-20,Puente de Vallecas,39.29,33.76,18.37,68.03,5.51,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-21,Puente de Vallecas,43.47,27.41,16.39,64.53,4.55,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-22,Puente de Vallecas,44.45,34.01,18.41,56.02,4.15,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-23,Puente de Vallecas,42.01,20.51,12.16,46.52,6.25,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-24,Puente de Vallecas,31.33,28.52,18.67,60.02,3.79,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-25,Puente de Vallecas,36.35,18.11,10.87,75.81,5.05,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-26,Puente de Vallecas,35.52,16.04,9.69,50.08,5.08,0.35,1,Buena,Calidad del aire satisfactoria
2023-11-27,Puente de Vallecas,50.57,23.42,14.13,54.85,4.07,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-28,Puente de Vallecas,49.12,23.06,15.11,72.98,4.27,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-29,Puente de Vallecas,39.36,26.86,15.57,56.52,3.58,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-30,Puente de Vallecas,34.85,26.78,16.76,63.53,4.87,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-01,Puente de Vallecas,54.99,33.61,20.02,53.85,5.99,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-02,Puente de Vallecas,46.73,28.9,17.65,47.49,5.36,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-03,Puente de Vallecas,41.0,21.67,13.44,30.22,7.67,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-04,Puente de Vallecas,45.13,33.7,21.09,43.76,4.89,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-05,Puente de Vallecas,54.93,40.52,25.75,39.02,4.02,0.54,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-06,Puente de Vallecas,65.11,41.12,22.64,34.92,5.74,0.62,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-07,Puente de Vallecas,52.65,29.8,16.53,49.01,6.96,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-08,Puente de Vallecas,61.39,39.7,21.98,48.39,6.18,0.67,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-09,Puente de Vallecas,47.9,35.36,22.22,34.22,6.46,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-10,Puente de Vallecas,50.6,29.13,16.51,54.17,7.62,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-11,Puente de Vallecas,48.07,39.05,25.05,34.89,4.29,0.64,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-12,Puente de Vallecas,45.38,35.41,20.62,40.24,4.16,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-13,Puente de Vallecas,74.3,35.2,21.16,35.41,3.98,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-14,Puente de Vallecas,53.7,25.29,14.93,30.14,6.72,0.64,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-15,Puente de Vallecas,47.5,39.64,25.61,36.71,3.92,0.57,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-16,Puente de Vallecas,40.87,33.19,17.99,27.69,5.69,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-17,Puente de Vallecas,43.24,25.4,13.88,50.92,3.36,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-18,Puente de Vallecas,55.31,36.26,22.46,40.11,4.94,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-19,Puente de Vallecas,47.46,42.67,23.56,45.89,7.07,0.49,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-20,Puente de Vallecas,51.5,44.87,26.7,40.79,6.88,0.49,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-12-21,Puente de Vallecas,47.93,30.92,17.76,40.31,4.86,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-22,Puente de Vallecas,69.69,34.08,21.79,34.38,4.84,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-23,Puente de Vallecas,47.86,33.69,19.05,46.49,3.35,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-24,Puente de Vallecas,42.51,19.94,12.93,41.4,4.89,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-25,Puente de Vallecas,63.08,35.79,22.95,52.98,3.96,0.66,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-26,Puente de Vallecas,46.31,30.79,16.99,51.46,4.86,0.67,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-27,Puente de Vallecas,63.82,34.47,19.84,43.45,5.54,0.65,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-28,Puente de Vallecas,51.18,31.0,18.46,44.09,6.82,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-29,Puente de Vallecas,52.59,29.92,16.64,50.77,4.02,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-30,Puente de Vallecas,44.38,30.98,19.78,45.35,3.75,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-31,Puente de Vallecas,34.64,20.77,12.59,43.93,5.72,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-01,Moratalaz,34.89,19.0,12.32,60.65,5.07,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-02,Moratalaz,51.96,29.95,17.71,64.32,5.86,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-03,Moratalaz,50.67,29.05,16.17,59.03,4.45,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-04,Moratalaz,43.46,29.81,16.29,47.53,7.92,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-05,Moratalaz,54.36,33.95,21.53,41.37,3.9,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-06,Moratalaz,49.68,32.84,20.62,50.52,4.69,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-07,Moratalaz,43.48,25.98,16.44,39.4,4.21,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-08,Moratalaz,35.92,22.62,14.76,42.43,5.88,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-09,Moratalaz,59.0,24.72,13.43,34.75,4.23,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-10,Moratalaz,52.36,32.92,21.38,39.4,3.12,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-11,Moratalaz,57.57,28.18,16.34,45.27,5.25,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-12,Moratalaz,53.46,30.31,18.59,47.47,4.07,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-13,Moratalaz,50.02,33.42,21.25,41.0,4.04,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-14,Moratalaz,61.8,27.38,17.63,37.76,4.6,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-15,Moratalaz,33.02,20.54,12.96,49.49,5.54,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-16,Moratalaz,46.37,30.19,17.49,42.47,5.58,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-17,Moratalaz,58.44,22.85,14.37,44.1,4.24,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-18,Moratalaz,52.82,33.63,21.32,44.35,3.75,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-19,Moratalaz,44.89,33.91,22.21,48.15,3.3,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-20,Moratalaz,42.41,27.23,14.71,48.01,2.95,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-21,Moratalaz,42.98,25.69,14.65,45.05,3.25,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-22,Moratalaz,42.86,19.18,12.55,39.89,3.26,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-23,Moratalaz,61.5,37.94,24.48,44.51,3.87,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-24,Moratalaz,47.71,26.08,16.56,35.03,5.18,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-25,Moratalaz,51.97,33.04,21.48,35.83,5.07,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-26,Moratalaz,49.11,40.25,25.33,27.99,4.75,0.57,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-01-27,Moratalaz,46.68,24.7,16.08,37.55,3.09,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-28,Moratalaz,39.93,22.2,13.41,44.27,5.04,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-29,Moratalaz,36.54,19.87,11.04,39.42,5.9,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-30,Moratalaz,55.35,35.1,22.9,37.99,6.84,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-01-31,Moratalaz,54.8,28.57,16.49,50.27,4.18,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-01,Moratalaz,57.65,20.57,13.0,41.66,4.77,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-02,Moratalaz,43.03,41.22,24.31,36.6,6.11,0.57,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-03,Moratalaz,44.64,30.17,19.08,48.46,5.34,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-04,Moratalaz,55.11,28.54,15.62,45.79,3.94,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-05,Moratalaz,30.28,25.34,16.07,42.16,3.3,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-06,Moratalaz,47.52,30.75,18.87,35.94,4.22,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-07,Moratalaz,48.94,32.6,20.67,57.55,4.2,0.64,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-08,Moratalaz,55.19,34.26,21.13,56.37,3.9,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-09,Moratalaz,40.23,34.53,18.77,40.31,4.69,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-10,Moratalaz,52.09,27.7,15.21,42.34,4.31,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-11,Moratalaz,37.71,19.95,13.13,35.87,4.85,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-12,Moratalaz,35.01,25.91,15.52,43.93,4.03,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-13,Moratalaz,50.48,33.09,20.12,51.41,4.87,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-14,Moratalaz,58.72,24.43,14.23,41.44,6.95,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-15,Moratalaz,44.69,39.73,21.81,37.57,6.85,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-16,Moratalaz,46.12,39.0,24.69,53.02,4.4,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-17,Moratalaz,50.36,31.59,19.61,55.37,5.85,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-18,Moratalaz,40.91,30.02,19.73,47.99,4.75,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-19,Moratalaz,36.96,23.51,14.74,50.61,5.88,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-20,Moratalaz,51.81,33.7,18.2,42.73,4.0,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-21,Moratalaz,55.79,36.04,23.68,46.37,3.55,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-22,Moratalaz,51.14,28.42,16.97,41.64,7.18,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-23,Moratalaz,58.05,43.7,25.6,74.29,4.38,0.56,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-02-24,Moratalaz,39.14,29.31,18.23,41.07,4.27,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-25,Moratalaz,38.94,22.62,13.67,61.91,4.95,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-26,Moratalaz,34.22,21.04,12.26,41.06,4.72,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-27,Moratalaz,50.5,35.91,23.54,39.83,5.14,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-02-28,Moratalaz,44.43,25.75,15.68,42.6,4.25,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-01,Moratalaz,45.17,20.91,12.54,67.46,5.21,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-02,Moratalaz,42.68,23.52,15.26,66.81,3.81,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-03,Moratalaz,35.18,19.7,12.53,54.47,3.57,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-04,Moratalaz,38.63,22.25,14.64,70.4,3.45,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-05,Moratalaz,28.9,19.21,10.44,73.13,5.09,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-06,Moratalaz,29.98,27.25,16.94,84.11,3.51,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-07,Moratalaz,44.56,22.91,12.87,79.62,3.29,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-08,Moratalaz,49.01,26.53,14.99,69.14,7.17,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-09,Moratalaz,42.28,23.93,15.54,50.24,2.94,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-10,Moratalaz,43.22,29.84,17.0,82.29,2.92,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-11,Moratalaz,27.37,19.03,12.44,71.15,2.41,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-12,Moratalaz,30.99,15.09,8.64,59.84,2.98,0.3,1,Buena,Calidad del aire satisfactoria
2023-03-13,Moratalaz,48.16,24.99,13.65,60.01,5.53,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-14,Moratalaz,39.88,27.82,15.58,65.33,3.5,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-15,Moratalaz,37.38,28.7,16.83,82.0,2.63,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-16,Moratalaz,41.85,26.22,16.03,51.75,2.23,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-17,Moratalaz,39.39,21.19,13.7,62.6,2.4,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-18,Moratalaz,27.88,23.53,13.26,48.34,2.6,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-19,Moratalaz,29.37,14.24,7.78,67.69,3.3,0.35,1,Buena,Calidad del aire satisfactoria
2023-03-20,Moratalaz,38.37,20.87,13.67,66.47,4.33,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-21,Moratalaz,40.92,31.1,17.15,44.26,5.47,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-22,Moratalaz,34.08,23.79,15.16,51.76,4.98,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-23,Moratalaz,40.17,27.95,15.12,59.42,3.65,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-24,Moratalaz,41.95,27.79,17.53,59.55,3.34,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-25,Moratalaz,30.01,17.96,10.81,76.03,4.72,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-26,Moratalaz,29.23,15.91,8.97,77.8,3.84,0.29,1,Buena,Calidad del aire satisfactoria
2023-03-27,Moratalaz,35.52,30.14,19.63,69.91,2.57,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-28,Moratalaz,41.21,30.05,18.35,63.94,2.41,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-29,Moratalaz,38.11,20.49,13.4,51.98,3.75,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-30,Moratalaz,46.88,21.82,11.78,60.52,4.64,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-31,Moratalaz,39.67,28.43,15.63,65.11,2.85,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-01,Moratalaz,30.48,28.49,17.76,78.0,5.09,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
